patent_id,inventor_id,company_id
US23183083B2,,COMP803
US79527923B2,INV2369,
US79527923B2,,COMP201
US21762061B2,INV4724,
US21762061B2,INV7359,
US21762061B2,,COMP187
US21762061B2,,COMP852
US83402772B2,INV1622,
US83402772B2,,COMP780
US92158369B2,INV7933,
US92158369B2,INV9801,
US92158369B2,INV3530,
US92158369B2,,COMP935
US59027075B2,INV4668,
US59027075B2,INV9413,
US59027075B2,INV9166,
US59027075B2,,COMP654
US80616633B2,INV7353,
US80616633B2,INV9313,
US80616633B2,INV8061,
US80616633B2,,COMP722
US21723400B2,INV7332,
US21723400B2,INV9207,
US21723400B2,,COMP322
US86506195B2,INV9997,
US86506195B2,INV6075,
US86506195B2,INV3704,
US86506195B2,,COMP205
US35605530B2,INV9678,
US35605530B2,INV8965,
US35605530B2,INV3134,
US35605530B2,,COMP691
US79977166B2,INV7098,
US79977166B2,,COMP162
US79977166B2,,COMP343
US56887554B2,INV7117,
US56887554B2,INV4833,
US56887554B2,,COMP929
US56887554B2,,COMP559
US65743262B2,INV1206,
US65743262B2,INV4455,
US65743262B2,INV4256,
US65743262B2,,COMP380
US65743262B2,,COMP246
US61244849B2,INV4279,
US61244849B2,INV2036,
US61244849B2,,COMP586
US61244849B2,,COMP295
US39893329B2,INV5722,
US39893329B2,INV5288,
US39893329B2,INV9347,
US39893329B2,,COMP174
US43670451B2,INV2795,
US43670451B2,INV6863,
US43670451B2,INV1735,
US43670451B2,,COMP275
US43670451B2,,COMP363
US54755386B2,INV7904,
US54755386B2,INV5947,
US54755386B2,INV3683,
US54755386B2,,COMP706
US54755386B2,,COMP662
US34422449B2,INV5121,
US34422449B2,,COMP134
US34422449B2,,COMP975
US37844196B2,INV7020,
US37844196B2,INV9188,
US37844196B2,,COMP727
US62531657B2,INV1287,
US62531657B2,INV9454,
US62531657B2,,COMP320
US62531657B2,,COMP162
US24884794B2,INV4494,
US24884794B2,INV4701,
US24884794B2,,COMP502
US24884794B2,,COMP917
US33871204B2,INV2566,
US33871204B2,,COMP650
US60666000B2,INV3705,
US60666000B2,INV8443,
US60666000B2,INV6763,
US60666000B2,,COMP953
US60666000B2,,COMP338
US32023527B2,INV3567,
US32023527B2,,COMP753
US32023527B2,,COMP784
US65707224B2,INV3446,
US65707224B2,INV6866,
US65707224B2,INV6214,
US65707224B2,,COMP673
US65707224B2,,COMP867
US96136491B2,INV8983,
US96136491B2,INV6824,
US96136491B2,INV1821,
US96136491B2,,COMP711
US76817046B2,INV7667,
US76817046B2,INV6273,
US76817046B2,INV9994,
US76817046B2,,COMP961
US31504617B2,INV5679,
US31504617B2,INV8715,
US31504617B2,INV1046,
US31504617B2,,COMP485
US35127392B2,INV7128,
US35127392B2,INV7379,
US35127392B2,,COMP339
US35127392B2,,COMP139
US61154505B2,INV7482,
US61154505B2,INV7233,
US61154505B2,,COMP772
US61154505B2,,COMP699
US71088212B2,INV9615,
US71088212B2,,COMP579
US71088212B2,,COMP874
US99061762B2,INV2277,
US99061762B2,,COMP166
US25209473B2,INV8390,
US25209473B2,INV3629,
US25209473B2,INV1542,
US25209473B2,,COMP316
US85877143B2,INV1377,
US85877143B2,INV6169,
US85877143B2,,COMP444
US85877143B2,,COMP827
US75390439B2,INV2740,
US75390439B2,INV3261,
US75390439B2,INV8542,
US75390439B2,,COMP707
US75390439B2,,COMP839
US29958405B2,INV2834,
US29958405B2,INV6776,
US29958405B2,INV6547,
US29958405B2,,COMP371
US29958405B2,,COMP773
US23617447B2,INV9033,
US23617447B2,INV5341,
US23617447B2,,COMP186
US23617447B2,,COMP246
US84190938B2,INV1519,
US84190938B2,INV8844,
US84190938B2,,COMP437
US84190938B2,,COMP692
US70989737B2,INV8358,
US70989737B2,INV2134,
US70989737B2,,COMP124
US37003557B2,INV4951,
US37003557B2,INV3075,
US37003557B2,INV8614,
US37003557B2,,COMP716
US37003557B2,,COMP546
US62850327B2,INV3315,
US62850327B2,INV1087,
US62850327B2,INV6915,
US62850327B2,,COMP286
US13521391B2,INV3975,
US13521391B2,,COMP836
US32707521B2,INV1102,
US32707521B2,INV3516,
US32707521B2,,COMP553
US38946372B2,INV9513,
US38946372B2,,COMP353
US97604032B2,INV8808,
US97604032B2,INV5249,
US97604032B2,,COMP485
US43094138B2,INV6291,
US43094138B2,,COMP403
US43094138B2,,COMP844
US98402028B2,INV8630,
US98402028B2,,COMP574
US96071623B2,INV6216,
US96071623B2,INV3733,
US96071623B2,,COMP683
US79916162B2,INV6292,
US79916162B2,INV6605,
US79916162B2,,COMP509
US60592571B2,INV1466,
US60592571B2,INV4143,
US60592571B2,INV2440,
US60592571B2,,COMP416
US28327783B2,INV8988,
US28327783B2,INV9337,
US28327783B2,,COMP669
US81615720B2,INV9052,
US81615720B2,INV2201,
US81615720B2,,COMP458
US81615720B2,,COMP591
US90921738B2,INV2699,
US90921738B2,,COMP173
US85382984B2,INV2729,
US85382984B2,INV7819,
US85382984B2,,COMP133
US85382984B2,,COMP100
US24067258B2,INV8736,
US24067258B2,,COMP526
US57563620B2,INV4645,
US57563620B2,,COMP311
US92969404B2,INV7159,
US92969404B2,,COMP250
US92969404B2,,COMP331
US96342657B2,INV5140,
US96342657B2,INV9889,
US96342657B2,,COMP656
US94415770B2,INV4004,
US94415770B2,,COMP986
US94415770B2,,COMP872
US19714373B2,INV5721,
US19714373B2,,COMP907
US72753915B2,INV6021,
US72753915B2,INV2917,
US72753915B2,,COMP183
US84750808B2,INV3400,
US84750808B2,INV2359,
US84750808B2,,COMP111
US84750808B2,,COMP778
US86136980B2,INV4439,
US86136980B2,INV1610,
US86136980B2,,COMP552
US43570280B2,INV7788,
US43570280B2,INV1763,
US43570280B2,,COMP524
US42563523B2,INV5116,
US42563523B2,INV1356,
US42563523B2,INV8828,
US42563523B2,,COMP291
US42563523B2,,COMP721
US28255005B2,INV4301,
US28255005B2,INV3089,
US28255005B2,INV4348,
US28255005B2,,COMP843
US28255005B2,,COMP729
US81638563B2,INV5799,
US81638563B2,INV3936,
US81638563B2,INV3752,
US81638563B2,,COMP513
US81638563B2,,COMP916
US44097464B2,INV7195,
US44097464B2,INV1210,
US44097464B2,,COMP969
US44097464B2,,COMP850
US18671227B2,INV8836,
US18671227B2,,COMP739
US73965165B2,INV7333,
US73965165B2,INV6010,
US73965165B2,,COMP428
US73965165B2,,COMP113
US85087320B2,INV6651,
US85087320B2,,COMP185
US85087320B2,,COMP787
US99917894B2,INV1870,
US99917894B2,INV1779,
US99917894B2,,COMP290
US81093134B2,INV2940,
US81093134B2,,COMP358
US81093134B2,,COMP173
US42130016B2,INV4068,
US42130016B2,INV8935,
US42130016B2,,COMP454
US42130016B2,,COMP755
US21689496B2,INV3316,
US21689496B2,INV5423,
US21689496B2,INV2693,
US21689496B2,,COMP751
US21689496B2,,COMP769
US87457600B2,INV7523,
US87457600B2,,COMP206
US14112368B2,INV8011,
US14112368B2,INV1663,
US14112368B2,,COMP367
US14112368B2,,COMP816
US92273592B2,INV1150,
US92273592B2,INV6160,
US92273592B2,INV2004,
US92273592B2,,COMP548
US92273592B2,,COMP886
US38581682B2,INV8238,
US38581682B2,INV3185,
US38581682B2,INV4850,
US38581682B2,,COMP947
US38581682B2,,COMP307
US24891855B2,INV8084,
US24891855B2,INV5458,
US24891855B2,INV3863,
US24891855B2,,COMP709
US24891855B2,,COMP105
US13000625B2,INV2366,
US13000625B2,INV3886,
US13000625B2,,COMP170
US87938899B2,INV9941,
US87938899B2,INV7300,
US87938899B2,,COMP208
US87938899B2,,COMP925
US56457132B2,INV2786,
US56457132B2,,COMP813
US56457132B2,,COMP515
US44987175B2,INV7988,
US44987175B2,,COMP499
US44987175B2,,COMP670
US95509364B2,INV9009,
US95509364B2,INV1031,
US95509364B2,INV1699,
US95509364B2,,COMP909
US95509364B2,,COMP752
US80851986B2,INV1705,
US80851986B2,INV4900,
US80851986B2,,COMP136
US80851986B2,,COMP400
US94885224B2,INV2968,
US94885224B2,,COMP921
US22436423B2,INV5851,
US22436423B2,INV4207,
US22436423B2,INV3536,
US22436423B2,,COMP365
US22436423B2,,COMP733
US65743757B2,INV6559,
US65743757B2,INV7338,
US65743757B2,,COMP652
US65743757B2,,COMP483
US79320005B2,INV5931,
US79320005B2,INV8750,
US79320005B2,,COMP262
US79320005B2,,COMP544
US50229353B2,INV5658,
US50229353B2,,COMP304
US50229353B2,,COMP591
US19416628B2,INV5261,
US19416628B2,,COMP577
US19416628B2,,COMP962
US80354911B2,INV6251,
US80354911B2,,COMP770
US86676551B2,INV2823,
US86676551B2,INV7672,
US86676551B2,INV6263,
US86676551B2,,COMP105
US86676551B2,,COMP291
US82318461B2,INV3688,
US82318461B2,INV3608,
US82318461B2,INV1833,
US82318461B2,,COMP946
US82318461B2,,COMP103
US26478437B2,INV1183,
US26478437B2,INV1980,
US26478437B2,INV4556,
US26478437B2,,COMP250
US62947281B2,INV4662,
US62947281B2,INV3339,
US62947281B2,INV1276,
US62947281B2,,COMP174
US51519223B2,INV7079,
US51519223B2,,COMP963
US79881532B2,INV5600,
US79881532B2,INV8574,
US79881532B2,,COMP728
US17032778B2,INV8080,
US17032778B2,,COMP296
US17032778B2,,COMP939
US40648592B2,INV3748,
US40648592B2,INV2580,
US40648592B2,INV1650,
US40648592B2,,COMP784
US40648592B2,,COMP329
US76468178B2,INV8932,
US76468178B2,,COMP435
US56720770B2,INV2938,
US56720770B2,INV6614,
US56720770B2,INV2400,
US56720770B2,,COMP746
US18570754B2,INV3555,
US18570754B2,INV1532,
US18570754B2,,COMP459
US18570754B2,,COMP549
US61941449B2,INV5687,
US61941449B2,,COMP652
US69337546B2,INV8490,
US69337546B2,INV4107,
US69337546B2,INV4589,
US69337546B2,,COMP433
US16033155B2,INV7815,
US16033155B2,INV6820,
US16033155B2,INV5742,
US16033155B2,,COMP953
US16033155B2,,COMP911
US67027596B2,INV3465,
US67027596B2,INV5038,
US67027596B2,,COMP982
US67027596B2,,COMP470
US80685909B2,INV4990,
US80685909B2,INV9782,
US80685909B2,,COMP864
US97112024B2,INV9690,
US97112024B2,INV6817,
US97112024B2,,COMP828
US97112024B2,,COMP187
US22488760B2,INV8616,
US22488760B2,INV6538,
US22488760B2,,COMP709
US71850280B2,INV7067,
US71850280B2,,COMP116
US11007364B2,INV2547,
US11007364B2,INV2855,
US11007364B2,,COMP552
US11007364B2,,COMP952
US41439289B2,INV5964,
US41439289B2,,COMP805
US80780083B2,INV8148,
US80780083B2,INV8612,
US80780083B2,,COMP683
US80780083B2,,COMP739
US56648116B2,INV8942,
US56648116B2,INV9622,
US56648116B2,INV7773,
US56648116B2,,COMP303
US56648116B2,,COMP621
US81541655B2,INV7623,
US81541655B2,INV9061,
US81541655B2,,COMP382
US81541655B2,,COMP331
US77614605B2,INV2746,
US77614605B2,INV2167,
US77614605B2,,COMP874
US77614605B2,,COMP489
US66952253B2,INV3291,
US66952253B2,INV2887,
US66952253B2,,COMP239
US66952253B2,,COMP336
US26560793B2,INV7101,
US26560793B2,INV8840,
US26560793B2,INV4510,
US26560793B2,,COMP828
US26560793B2,,COMP266
US52077811B2,INV7836,
US52077811B2,INV6572,
US52077811B2,INV5152,
US52077811B2,,COMP958
US96066671B2,INV1602,
US96066671B2,,COMP369
US96066671B2,,COMP556
US14715719B2,INV3592,
US14715719B2,INV7793,
US14715719B2,,COMP608
US14715719B2,,COMP369
US49893637B2,INV4785,
US49893637B2,,COMP688
US49893637B2,,COMP634
US10719475B2,INV1447,
US10719475B2,INV2521,
US10719475B2,INV8148,
US10719475B2,,COMP355
US22335725B2,INV6566,
US22335725B2,INV1198,
US22335725B2,,COMP491
US22335725B2,,COMP310
US66475612B2,INV9046,
US66475612B2,,COMP680
US66475612B2,,COMP109
US15064581B2,INV9544,
US15064581B2,INV5429,
US15064581B2,,COMP338
US70815807B2,INV5037,
US70815807B2,,COMP285
US90117656B2,INV9216,
US90117656B2,,COMP287
US63179279B2,INV5002,
US63179279B2,INV5827,
US63179279B2,,COMP448
US63179279B2,,COMP666
US17344888B2,INV7629,
US17344888B2,,COMP273
US69962315B2,INV6909,
US69962315B2,INV2670,
US69962315B2,,COMP297
US25517518B2,INV1016,
US25517518B2,INV5657,
US25517518B2,INV6332,
US25517518B2,,COMP134
US25517518B2,,COMP311
US60422825B2,INV8237,
US60422825B2,INV7094,
US60422825B2,INV6073,
US60422825B2,,COMP559
US60422825B2,,COMP171
US49431539B2,INV5865,
US49431539B2,,COMP390
US74069557B2,INV2435,
US74069557B2,INV9772,
US74069557B2,,COMP574
US43396658B2,INV5831,
US43396658B2,INV6705,
US43396658B2,,COMP141
US43396658B2,,COMP366
US53986866B2,INV2196,
US53986866B2,INV9144,
US53986866B2,,COMP765
US84106967B2,INV2040,
US84106967B2,INV1845,
US84106967B2,INV4916,
US84106967B2,,COMP419
US84106967B2,,COMP837
US70336122B2,INV5414,
US70336122B2,INV4926,
US70336122B2,INV9091,
US70336122B2,,COMP568
US70336122B2,,COMP796
US39817505B2,INV8642,
US39817505B2,INV7738,
US39817505B2,,COMP593
US67063111B2,INV8833,
US67063111B2,INV2593,
US67063111B2,INV7106,
US67063111B2,,COMP754
US15973507B2,INV9715,
US15973507B2,INV9006,
US15973507B2,INV3532,
US15973507B2,,COMP849
US15973507B2,,COMP555
US37245508B2,INV2990,
US37245508B2,INV2793,
US37245508B2,,COMP443
US35803111B2,INV5695,
US35803111B2,INV7529,
US35803111B2,,COMP245
US35803111B2,,COMP177
US29408483B2,INV7509,
US29408483B2,INV5967,
US29408483B2,,COMP193
US67438361B2,INV3539,
US67438361B2,INV9070,
US67438361B2,INV5222,
US67438361B2,,COMP762
US67438361B2,,COMP993
US42636658B2,INV7976,
US42636658B2,INV8205,
US42636658B2,INV6307,
US42636658B2,,COMP163
US42636658B2,,COMP688
US93990415B2,INV6622,
US93990415B2,INV6133,
US93990415B2,INV3803,
US93990415B2,,COMP611
US93990415B2,,COMP459
US78749038B2,INV7937,
US78749038B2,,COMP710
US65324051B2,INV1890,
US65324051B2,,COMP302
US50664166B2,INV7116,
US50664166B2,INV2659,
US50664166B2,INV7533,
US50664166B2,,COMP625
US50664166B2,,COMP882
US63059949B2,INV4337,
US63059949B2,INV2620,
US63059949B2,,COMP646
US63059949B2,,COMP858
US76386512B2,INV8073,
US76386512B2,,COMP360
US95417689B2,INV6574,
US95417689B2,INV6972,
US95417689B2,INV8726,
US95417689B2,,COMP471
US95417689B2,,COMP194
US56013819B2,INV1913,
US56013819B2,INV4701,
US56013819B2,INV3377,
US56013819B2,,COMP786
US77397363B2,INV5362,
US77397363B2,INV8488,
US77397363B2,INV5582,
US77397363B2,,COMP353
US77397363B2,,COMP155
US79672720B2,INV3574,
US79672720B2,INV1541,
US79672720B2,INV2641,
US79672720B2,,COMP280
US79672720B2,,COMP673
US98146671B2,INV4130,
US98146671B2,,COMP979
US98146671B2,,COMP903
US84250827B2,INV6537,
US84250827B2,INV8346,
US84250827B2,,COMP743
US65995669B2,INV3028,
US65995669B2,INV4407,
US65995669B2,,COMP643
US20949908B2,INV4326,
US20949908B2,,COMP149
US66366430B2,INV9146,
US66366430B2,INV4438,
US66366430B2,INV3141,
US66366430B2,,COMP120
US21161686B2,INV5328,
US21161686B2,INV4896,
US21161686B2,INV1416,
US21161686B2,,COMP614
US21161686B2,,COMP173
US92574064B2,INV2790,
US92574064B2,INV7714,
US92574064B2,,COMP593
US63299612B2,INV7236,
US63299612B2,INV2787,
US63299612B2,,COMP689
US63299612B2,,COMP692
US33836851B2,INV6327,
US33836851B2,INV8760,
US33836851B2,,COMP856
US33836851B2,,COMP966
US81439115B2,INV7961,
US81439115B2,INV4780,
US81439115B2,INV6814,
US81439115B2,,COMP747
US72788103B2,INV9461,
US72788103B2,INV5108,
US72788103B2,,COMP714
US44749165B2,INV5136,
US44749165B2,INV1030,
US44749165B2,,COMP630
US44749165B2,,COMP600
US98075934B2,INV3434,
US98075934B2,INV2113,
US98075934B2,,COMP792
US93692662B2,INV1073,
US93692662B2,INV3698,
US93692662B2,INV5307,
US93692662B2,,COMP921
US23867634B2,INV1307,
US23867634B2,,COMP448
US59760719B2,INV1997,
US59760719B2,,COMP980
US65456294B2,INV8518,
US65456294B2,INV4043,
US65456294B2,,COMP781
US31389617B2,INV9982,
US31389617B2,INV6529,
US31389617B2,,COMP689
US31389617B2,,COMP517
US55286032B2,INV1077,
US55286032B2,INV2123,
US55286032B2,,COMP888
US55286032B2,,COMP894
US80869157B2,INV7972,
US80869157B2,INV2549,
US80869157B2,INV6382,
US80869157B2,,COMP742
US79061311B2,INV4684,
US79061311B2,INV4086,
US79061311B2,,COMP218
US79061311B2,,COMP621
US87348613B2,INV6454,
US87348613B2,INV5332,
US87348613B2,,COMP536
US29762495B2,INV2041,
US29762495B2,,COMP406
US64545413B2,INV2280,
US64545413B2,INV8075,
US64545413B2,,COMP191
US64545413B2,,COMP963
US12634326B2,INV6742,
US12634326B2,INV5616,
US12634326B2,,COMP970
US88415269B2,INV7799,
US88415269B2,,COMP472
US85253058B2,INV9296,
US85253058B2,INV2857,
US85253058B2,,COMP800
US31981128B2,INV4986,
US31981128B2,,COMP826
US31981128B2,,COMP457
US17473156B2,INV6536,
US17473156B2,INV6517,
US17473156B2,INV6080,
US17473156B2,,COMP709
US17473156B2,,COMP841
US76212805B2,INV7424,
US76212805B2,INV1459,
US76212805B2,INV7929,
US76212805B2,,COMP801
US76212805B2,,COMP250
US35590060B2,INV9225,
US35590060B2,INV2642,
US35590060B2,INV6506,
US35590060B2,,COMP268
US37190819B2,INV2304,
US37190819B2,INV8841,
US37190819B2,,COMP903
US65979556B2,INV9087,
US65979556B2,,COMP767
US52603938B2,INV9979,
US52603938B2,INV3630,
US52603938B2,INV1983,
US52603938B2,,COMP672
US44766488B2,INV4778,
US44766488B2,INV7051,
US44766488B2,INV3072,
US44766488B2,,COMP929
US44766488B2,,COMP830
US40427066B2,INV5114,
US40427066B2,INV8377,
US40427066B2,,COMP693
US40427066B2,,COMP986
US11588506B2,INV1890,
US11588506B2,INV7858,
US11588506B2,INV7760,
US11588506B2,,COMP313
US11588506B2,,COMP242
US77130908B2,INV1587,
US77130908B2,,COMP437
US57406053B2,INV3682,
US57406053B2,,COMP287
US57406053B2,,COMP652
US46676880B2,INV9687,
US46676880B2,,COMP152
US25714978B2,INV6508,
US25714978B2,,COMP646
US55962766B2,INV1191,
US55962766B2,INV7749,
US55962766B2,,COMP184
US41368027B2,INV1404,
US41368027B2,INV6430,
US41368027B2,,COMP519
US37611387B2,INV8224,
US37611387B2,INV2005,
US37611387B2,,COMP786
US42640591B2,INV1083,
US42640591B2,,COMP483
US42640591B2,,COMP366
US28967983B2,INV1521,
US28967983B2,INV7525,
US28967983B2,INV4212,
US28967983B2,,COMP836
US28967983B2,,COMP900
US49472485B2,INV6899,
US49472485B2,INV5368,
US49472485B2,INV3699,
US49472485B2,,COMP879
US49472485B2,,COMP787
US22508939B2,INV4079,
US22508939B2,INV9206,
US22508939B2,INV4158,
US22508939B2,,COMP138
US71429587B2,INV2872,
US71429587B2,INV2875,
US71429587B2,,COMP231
US70390907B2,INV4364,
US70390907B2,INV5928,
US70390907B2,,COMP941
US83555299B2,INV1114,
US83555299B2,INV3399,
US83555299B2,,COMP147
US71275079B2,INV3564,
US71275079B2,INV3195,
US71275079B2,INV1482,
US71275079B2,,COMP734
US22003864B2,INV3226,
US22003864B2,INV8275,
US22003864B2,,COMP667
US17695004B2,INV4170,
US17695004B2,INV3804,
US17695004B2,INV8651,
US17695004B2,,COMP321
US93392877B2,INV9308,
US93392877B2,INV5828,
US93392877B2,INV5062,
US93392877B2,,COMP906
US23152935B2,INV1298,
US23152935B2,INV3440,
US23152935B2,,COMP673
US89855925B2,INV9421,
US89855925B2,INV7378,
US89855925B2,,COMP968
US24674915B2,INV5589,
US24674915B2,INV6514,
US24674915B2,,COMP379
US24674915B2,,COMP349
US13096594B2,INV1964,
US13096594B2,INV9314,
US13096594B2,INV5709,
US13096594B2,,COMP886
US78453611B2,INV2398,
US78453611B2,INV1026,
US78453611B2,,COMP632
US52162721B2,INV9359,
US52162721B2,INV6155,
US52162721B2,,COMP521
US95842225B2,INV2223,
US95842225B2,INV8881,
US95842225B2,,COMP780
US95842225B2,,COMP797
US28193865B2,INV9050,
US28193865B2,INV6515,
US28193865B2,INV4808,
US28193865B2,,COMP151
US78413462B2,INV8475,
US78413462B2,,COMP581
US20692506B2,INV2820,
US20692506B2,,COMP173
US20692506B2,,COMP796
US88151453B2,INV1760,
US88151453B2,INV1632,
US88151453B2,,COMP876
US79935390B2,INV3794,
US79935390B2,,COMP268
US16885983B2,INV4777,
US16885983B2,INV2206,
US16885983B2,INV3347,
US16885983B2,,COMP349
US48465908B2,INV3850,
US48465908B2,INV7907,
US48465908B2,,COMP456
US66135298B2,INV7422,
US66135298B2,INV1969,
US66135298B2,,COMP771
US66135298B2,,COMP711
US94618179B2,INV2909,
US94618179B2,,COMP106
US30694651B2,INV1529,
US30694651B2,,COMP465
US96836581B2,INV1408,
US96836581B2,,COMP256
US96836581B2,,COMP807
US49049739B2,INV2150,
US49049739B2,,COMP757
US49049739B2,,COMP169
US93917894B2,INV5758,
US93917894B2,INV4785,
US93917894B2,,COMP278
US19576740B2,INV8491,
US19576740B2,INV6894,
US19576740B2,,COMP384
US25058864B2,INV4425,
US25058864B2,INV9605,
US25058864B2,INV8226,
US25058864B2,,COMP999
US47208436B2,INV6836,
US47208436B2,INV4417,
US47208436B2,INV1808,
US47208436B2,,COMP939
US47208436B2,,COMP170
US24508204B2,INV6083,
US24508204B2,INV3059,
US24508204B2,,COMP142
US24508204B2,,COMP418
US17634529B2,INV5286,
US17634529B2,INV2452,
US17634529B2,INV6399,
US17634529B2,,COMP838
US17634529B2,,COMP809
US31656018B2,INV2733,
US31656018B2,INV8348,
US31656018B2,,COMP850
US31656018B2,,COMP337
US61056483B2,INV4253,
US61056483B2,INV9635,
US61056483B2,,COMP147
US61056483B2,,COMP902
US46266851B2,INV8462,
US46266851B2,INV8122,
US46266851B2,,COMP472
US78889005B2,INV1309,
US78889005B2,INV9498,
US78889005B2,,COMP307
US78889005B2,,COMP201
US85396579B2,INV6739,
US85396579B2,,COMP813
US75561073B2,INV6061,
US75561073B2,,COMP640
US75561073B2,,COMP443
US68512149B2,INV7616,
US68512149B2,INV4150,
US68512149B2,INV1015,
US68512149B2,,COMP417
US18121664B2,INV1837,
US18121664B2,,COMP279
US13770185B2,INV4471,
US13770185B2,INV3316,
US13770185B2,INV4789,
US13770185B2,,COMP580
US13770185B2,,COMP531
US54221911B2,INV5914,
US54221911B2,INV5530,
US54221911B2,,COMP814
US54221911B2,,COMP706
US86845014B2,INV7053,
US86845014B2,INV1311,
US86845014B2,INV1086,
US86845014B2,,COMP620
US70370039B2,INV8044,
US70370039B2,,COMP190
US70370039B2,,COMP854
US42990699B2,INV6656,
US42990699B2,INV8353,
US42990699B2,,COMP509
US42990699B2,,COMP318
US83017882B2,INV3429,
US83017882B2,,COMP336
US58538135B2,INV4496,
US58538135B2,INV4929,
US58538135B2,INV4390,
US58538135B2,,COMP393
US95261112B2,INV3573,
US95261112B2,INV1210,
US95261112B2,,COMP616
US95261112B2,,COMP580
US94290237B2,INV7202,
US94290237B2,,COMP791
US23913932B2,INV8139,
US23913932B2,INV1009,
US23913932B2,,COMP135
US23913932B2,,COMP735
US23481557B2,INV7666,
US23481557B2,INV6762,
US23481557B2,INV5671,
US23481557B2,,COMP823
US23481557B2,,COMP262
US90213495B2,INV7998,
US90213495B2,,COMP550
US90213495B2,,COMP818
US85624584B2,INV1808,
US85624584B2,,COMP294
US85624584B2,,COMP175
US34255554B2,INV8942,
US34255554B2,INV8269,
US34255554B2,INV3388,
US34255554B2,,COMP476
US29372121B2,INV8799,
US29372121B2,INV4225,
US29372121B2,INV6495,
US29372121B2,,COMP116
US29372121B2,,COMP265
US21119194B2,INV9313,
US21119194B2,INV7370,
US21119194B2,,COMP983
US72273602B2,INV5662,
US72273602B2,INV3760,
US72273602B2,INV6980,
US72273602B2,,COMP553
US72273602B2,,COMP597
US47353772B2,INV6414,
US47353772B2,INV1291,
US47353772B2,,COMP563
US47353772B2,,COMP628
US15766006B2,INV4413,
US15766006B2,INV2789,
US15766006B2,,COMP902
US15766006B2,,COMP789
US96648953B2,INV5578,
US96648953B2,INV6931,
US96648953B2,INV4464,
US96648953B2,,COMP569
US69163660B2,INV7350,
US69163660B2,INV8388,
US69163660B2,INV6021,
US69163660B2,,COMP752
US69163660B2,,COMP217
US66560105B2,INV9451,
US66560105B2,,COMP908
US66560105B2,,COMP160
US14834397B2,INV4481,
US14834397B2,INV1802,
US14834397B2,INV5035,
US14834397B2,,COMP993
US14834397B2,,COMP370
US65194718B2,INV9733,
US65194718B2,,COMP302
US65194718B2,,COMP994
US42026841B2,INV3870,
US42026841B2,,COMP434
US42026841B2,,COMP755
US39127695B2,INV6618,
US39127695B2,INV4547,
US39127695B2,,COMP156
US44571560B2,INV2722,
US44571560B2,INV4490,
US44571560B2,,COMP954
US44571560B2,,COMP802
US10793479B2,INV2153,
US10793479B2,INV1759,
US10793479B2,INV8173,
US10793479B2,,COMP804
US10793479B2,,COMP353
US56917056B2,INV2655,
US56917056B2,INV2967,
US56917056B2,INV9950,
US56917056B2,,COMP933
US99361007B2,INV7131,
US99361007B2,,COMP941
US35062302B2,INV2555,
US35062302B2,INV2341,
US35062302B2,INV1785,
US35062302B2,,COMP572
US82711199B2,INV9878,
US82711199B2,INV2241,
US82711199B2,,COMP316
US80737715B2,INV4452,
US80737715B2,,COMP927
US60165594B2,INV8000,
US60165594B2,INV6362,
US60165594B2,,COMP175
US41608294B2,INV2371,
US41608294B2,INV4975,
US41608294B2,INV6248,
US41608294B2,,COMP128
US41608294B2,,COMP835
US77598051B2,INV3047,
US77598051B2,INV7226,
US77598051B2,INV7853,
US77598051B2,,COMP159
US25840621B2,INV4080,
US25840621B2,INV6456,
US25840621B2,INV6694,
US25840621B2,,COMP390
US25840621B2,,COMP435
US76848583B2,INV4985,
US76848583B2,,COMP905
US76848583B2,,COMP581
US71758089B2,INV1725,
US71758089B2,INV5495,
US71758089B2,INV5924,
US71758089B2,,COMP816
US71758089B2,,COMP587
US13982987B2,INV9601,
US13982987B2,INV3736,
US13982987B2,INV7142,
US13982987B2,,COMP267
US13982987B2,,COMP224
US52885728B2,INV6481,
US52885728B2,INV2661,
US52885728B2,,COMP385
US30387488B2,INV2822,
US30387488B2,INV5426,
US30387488B2,,COMP647
US30387488B2,,COMP201
US19703633B2,INV4834,
US19703633B2,,COMP188
US19703633B2,,COMP221
US84838069B2,INV8883,
US84838069B2,INV5279,
US84838069B2,,COMP628
US84838069B2,,COMP785
US76817482B2,INV2545,
US76817482B2,INV6303,
US76817482B2,,COMP920
US76817482B2,,COMP634
US53539338B2,INV5212,
US53539338B2,INV9482,
US53539338B2,INV7004,
US53539338B2,,COMP815
US15925412B2,INV5886,
US15925412B2,,COMP643
US84327312B2,INV4608,
US84327312B2,,COMP211
US84327312B2,,COMP134
US14740949B2,INV2317,
US14740949B2,,COMP464
US99538528B2,INV6552,
US99538528B2,,COMP410
US99538528B2,,COMP746
US30035431B2,INV7425,
US30035431B2,,COMP926
US30035431B2,,COMP146
US14837457B2,INV5761,
US14837457B2,INV1228,
US14837457B2,INV3689,
US14837457B2,,COMP285
US57653108B2,INV7238,
US57653108B2,INV6489,
US57653108B2,,COMP991
US57653108B2,,COMP659
US74474599B2,INV9529,
US74474599B2,INV2426,
US74474599B2,INV9253,
US74474599B2,,COMP934
US22511023B2,INV1688,
US22511023B2,,COMP460
US11699609B2,INV2654,
US11699609B2,INV6146,
US11699609B2,,COMP868
US11699609B2,,COMP216
